qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms,race_name,year,round,circuitId,era,full_name,nationality,constructor_name,circuit_name,country,positionOrder,points,grid,dnf,grid_vs_finish,best_qual_ms,q1_vs_team_avg_ms,reached_q2,reached_q3
110,23,8,6,1,2,1:15.717,1:15.404,1:15.815,75717.0,75404.0,75815.0,Monaco Grand Prix,2008,6,6,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Ferrari,Circuit de Monaco,Monaco,9,0.0,2,False,-7.0,75815.0,263.5,1,1
111,23,1,1,22,3,1:15.582,1:15.322,1:15.839,75582.0,75322.0,75839.0,Monaco Grand Prix,2008,6,6,V8,Lewis Hamilton,British,McLaren,Circuit de Monaco,Monaco,1,10.0,3,False,2.0,75839.0,143.5,1,1
112,23,5,1,23,4,1:15.295,1:15.389,1:16.165,75295.0,75389.0,76164.99999999999,Monaco Grand Prix,2008,6,6,V8,Heikki Kovalainen,Finnish,McLaren,Circuit de Monaco,Monaco,8,1.0,4,False,-4.0,76164.99999999999,-143.5,1,1
113,23,9,2,4,5,1:15.977,1:15.483,1:16.171,75977.0,75483.0,76170.99999999999,Monaco Grand Prix,2008,6,6,V8,Robert Kubica,Polish,BMW Sauber,Circuit de Monaco,Monaco,2,8.0,5,False,3.0,76170.99999999999,-336.5,1,1
114,23,3,3,7,6,1:15.935,1:15.287,1:16.548,75935.0,75287.0,76548.0,Monaco Grand Prix,2008,6,6,V8,Nico Rosberg,German,Williams,Circuit de Monaco,Monaco,16,0.0,6,True,-10.0,76548.0,-410.5,1,1
115,23,4,4,5,7,1:16.646,1:15.827,1:16.852,76646.0,75827.0,76852.0,Monaco Grand Prix,2008,6,6,V8,Fernando Alonso,Spanish,Renault,Circuit de Monaco,Monaco,10,0.0,7,False,-3.0,76852.0,-143.5,1,1
116,23,15,7,11,8,1:16.306,1:15.598,1:17.203,76306.0,75598.0,77203.0,Monaco Grand Prix,2008,6,6,V8,Jarno Trulli,Italian,Toyota,Circuit de Monaco,Monaco,13,0.0,8,False,-5.0,77203.0,10.5,1,1
117,23,17,9,10,9,1:16.074,1:15.745,1:17.343,76074.0,75745.0,77343.0,Monaco Grand Prix,2008,6,6,V8,Mark Webber,Australian,Red Bull,Circuit de Monaco,Monaco,4,5.0,9,False,5.0,77343.0,-6.0,1,1
118,23,14,9,9,10,1:16.086,1:15.839,,76086.0,75839.0,,Monaco Grand Prix,2008,6,6,V8,David Coulthard,British,Red Bull,Circuit de Monaco,Monaco,19,0.0,15,True,-4.0,75839.0,6.0,1,0
119,23,10,7,12,11,1:16.285,1:15.907,,76285.0,75907.0,,Monaco Grand Prix,2008,6,6,V8,Timo Glock,German,Toyota,Circuit de Monaco,Monaco,12,0.0,10,False,-2.0,75907.0,-10.5,1,0
120,23,18,11,16,12,1:16.259,1:16.101,,76259.0,76101.0,,Monaco Grand Prix,2008,6,6,V8,Jenson Button,British,Honda,Circuit de Monaco,Monaco,11,0.0,11,False,0.0,76101.0,25.5,1,0
121,23,2,2,3,13,1:16.650,1:16.455,,76650.0,76455.0,,Monaco Grand Prix,2008,6,6,V8,Nick Heidfeld,German,BMW Sauber,Circuit de Monaco,Monaco,14,0.0,12,False,-2.0,76455.0,336.5,1,0
122,23,6,3,8,14,1:16.756,1:16.479,,76756.0,76479.0,,Monaco Grand Prix,2008,6,6,V8,Kazuki Nakajima,Japanese,Williams,Circuit de Monaco,Monaco,7,2.0,13,False,6.0,76479.0,410.5,1,0
123,23,22,11,17,15,1:16.208,1:16.537,,76208.0,76537.0,,Monaco Grand Prix,2008,6,6,V8,Rubens Barrichello,Brazilian,Honda,Circuit de Monaco,Monaco,6,3.0,14,False,8.0,76537.0,-25.5,1,0
124,23,7,5,14,16,1:16.806,,,76806.0,,,Monaco Grand Prix,2008,6,6,V8,SÃÂ©bastien Bourdais,French,Toro Rosso,Circuit de Monaco,Monaco,20,0.0,16,True,-4.0,76806.0,-74.5,0,0
125,23,12,4,6,17,1:16.933,,,76933.0,,,Monaco Grand Prix,2008,6,6,V8,Nelson Piquet Jr.,Brazilian,Renault,Circuit de Monaco,Monaco,17,0.0,17,True,0.0,76933.0,143.5,0,0
126,23,20,5,15,18,1:16.955,,,76955.0,,,Monaco Grand Prix,2008,6,6,V8,Sebastian Vettel,German,Toro Rosso,Circuit de Monaco,Monaco,5,4.0,19,False,14.0,76955.0,74.5,0,0
127,23,16,10,20,19,1:17.225,,,77225.0,,,Monaco Grand Prix,2008,6,6,V8,Adrian Sutil,German,Force India,Circuit de Monaco,Monaco,15,0.0,18,True,3.0,77225.0,-299.0,0,0
128,23,21,10,21,20,1:17.823,,,77823.00000000001,,,Monaco Grand Prix,2008,6,6,V8,Giancarlo Fisichella,Italian,Force India,Circuit de Monaco,Monaco,18,0.0,20,True,2.0,77823.00000000001,299.00000000001455,0,0
129,24,1,1,22,1,1:16.909,1:17.034,1:17.886,76908.99999999999,77033.99999999999,77886.0,Canadian Grand Prix,2008,7,7,V8,Lewis Hamilton,British,McLaren,Circuit Gilles Villeneuve,Canada,19,0.0,1,True,-18.0,77886.0,-189.00000000001455,1,1
130,24,9,2,4,2,1:17.471,1:17.679,1:18.498,77471.0,77679.0,78498.0,Canadian Grand Prix,2008,7,7,V8,Robert Kubica,Polish,BMW Sauber,Circuit Gilles Villeneuve,Canada,1,10.0,2,False,1.0,78498.0,-305.5,1,1
131,24,8,6,1,3,1:17.301,1:17.364,1:18.735,77301.0,77364.0,78735.0,Canadian Grand Prix,2008,7,7,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Ferrari,Circuit Gilles Villeneuve,Canada,18,0.0,3,True,-15.0,78735.0,35.0,1,1
132,24,4,4,5,4,1:17.415,1:17.488,1:18.746,77414.99999999999,77488.0,78746.0,Canadian Grand Prix,2008,7,7,V8,Fernando Alonso,Spanish,Renault,Circuit Gilles Villeneuve,Canada,16,0.0,4,True,-12.0,78746.0,-545.0000000000146,1,1
133,24,3,3,7,5,1:17.991,1:17.891,1:18.844,77991.0,77890.99999999999,78844.0,Canadian Grand Prix,2008,7,7,V8,Nico Rosberg,German,Williams,Circuit Gilles Villeneuve,Canada,10,0.0,5,False,-5.0,78844.0,176.5,1,1
134,24,13,6,2,6,1:17.231,1:17.353,1:19.048,77231.0,77353.00000000001,79048.0,Canadian Grand Prix,2008,7,7,V8,Felipe Massa,Brazilian,Ferrari,Circuit Gilles Villeneuve,Canada,5,4.0,6,False,1.0,79048.0,-35.0,1,1
135,24,5,1,23,7,1:17.287,1:17.684,1:19.089,77287.0,77684.0,79089.0,Canadian Grand Prix,2008,7,7,V8,Heikki Kovalainen,Finnish,McLaren,Circuit Gilles Villeneuve,Canada,9,0.0,7,False,-2.0,79089.0,189.0,1,1
136,24,2,2,3,8,1:18.082,1:17.781,1:19.633,78082.0,77781.0,79633.0,Canadian Grand Prix,2008,7,7,V8,Nick Heidfeld,German,BMW Sauber,Circuit Gilles Villeneuve,Canada,2,8.0,8,False,6.0,79633.0,305.5,1,1
137,24,22,11,17,9,1:18.256,1:18.020,1:20.848,78256.0,78020.0,80848.0,Canadian Grand Prix,2008,7,7,V8,Rubens Barrichello,Brazilian,Honda,Circuit Gilles Villeneuve,Canada,7,2.0,9,False,2.0,80848.0,-2654.5,1,1
138,24,17,9,10,10,1:17.582,1:17.523,,77582.0,77523.0,,Canadian Grand Prix,2008,7,7,V8,Mark Webber,Australian,Red Bull,Circuit Gilles Villeneuve,Canada,12,0.0,10,False,-2.0,77523.0,-293.0,1,0
139,24,10,7,12,11,1:18.321,1:18.031,,78321.0,78031.0,,Canadian Grand Prix,2008,7,7,V8,Timo Glock,German,Toyota,Circuit Gilles Villeneuve,Canada,4,5.0,11,False,7.0,78031.0,141.0,1,0
140,24,6,3,8,12,1:17.638,1:18.062,,77638.0,78062.0,,Canadian Grand Prix,2008,7,7,V8,Kazuki Nakajima,Japanese,Williams,Circuit Gilles Villeneuve,Canada,15,0.0,12,True,-3.0,78062.0,-176.5,1,0
141,24,14,9,9,13,1:18.168,1:18.238,,78168.0,78238.0,,Canadian Grand Prix,2008,7,7,V8,David Coulthard,British,Red Bull,Circuit Gilles Villeneuve,Canada,3,6.0,13,False,10.0,78238.0,293.0,1,0
142,24,15,7,11,14,1:18.039,1:18.327,,78039.0,78327.0,,Canadian Grand Prix,2008,7,7,V8,Jarno Trulli,Italian,Toyota,Circuit Gilles Villeneuve,Canada,6,3.0,14,False,8.0,78327.0,-141.0,1,0
143,24,12,4,6,15,1:18.505,1:18.393,,78505.0,78393.0,,Canadian Grand Prix,2008,7,7,V8,Nelson Piquet Jr.,Brazilian,Renault,Circuit Gilles Villeneuve,Canada,17,0.0,15,True,-2.0,78393.0,545.0,1,0
144,24,7,5,14,16,1:18.916,,,78916.0,,,Canadian Grand Prix,2008,7,7,V8,SÃÂ©bastien Bourdais,French,Toro Rosso,Circuit Gilles Villeneuve,Canada,13,0.0,18,False,5.0,78916.0,0.0,0,0
145,24,16,10,20,17,1:19.108,,,79108.0,,,Canadian Grand Prix,2008,7,7,V8,Adrian Sutil,German,Force India,Circuit Gilles Villeneuve,Canada,20,0.0,16,True,-4.0,79108.0,-28.5,0,0
146,24,21,10,21,18,1:19.165,,,79164.99999999999,,,Canadian Grand Prix,2008,7,7,V8,Giancarlo Fisichella,Italian,Force India,Circuit Gilles Villeneuve,Canada,14,0.0,17,True,3.0,79164.99999999999,28.499999999985448,0,0
147,24,18,11,16,19,1:23.565,,,83565.0,,,Canadian Grand Prix,2008,7,7,V8,Jenson Button,British,Honda,Circuit Gilles Villeneuve,Canada,11,0.0,20,False,9.0,83565.0,2654.5,0,0
148,24,20,5,15,20,,,,,,,Canadian Grand Prix,2008,7,7,V8,Sebastian Vettel,German,Toro Rosso,Circuit Gilles Villeneuve,Canada,8,1.0,19,False,11.0,,,0,0
149,25,8,6,1,1,1:15.133,1:15.161,1:16.449,75133.0,75161.0,76449.0,French Grand Prix,2008,8,8,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Ferrari,Circuit de Nevers Magny-Cours,France,2,8.0,1,False,-1.0,76449.0,54.5,1,1
150,25,13,6,2,2,1:15.024,1:15.041,1:16.490,75024.0,75041.0,76490.0,French Grand Prix,2008,8,8,V8,Felipe Massa,Brazilian,Ferrari,Circuit de Nevers Magny-Cours,France,1,10.0,2,False,1.0,76490.0,-54.5,1,1
151,25,1,1,22,3,1:15.634,1:15.293,1:16.693,75634.0,75293.0,76693.0,French Grand Prix,2008,8,8,V8,Lewis Hamilton,British,McLaren,Circuit de Nevers Magny-Cours,France,10,0.0,13,False,3.0,76693.0,-165.5,1,1
152,25,4,4,5,4,1:15.754,1:15.483,1:16.840,75754.0,75483.0,76840.0,French Grand Prix,2008,8,8,V8,Fernando Alonso,Spanish,Renault,Circuit de Nevers Magny-Cours,France,8,1.0,3,False,-5.0,76840.0,-47.0,1,1
153,25,15,7,11,5,1:15.521,1:15.362,1:16.920,75521.0,75362.0,76920.0,French Grand Prix,2008,8,8,V8,Jarno Trulli,Italian,Toyota,Circuit de Nevers Magny-Cours,France,3,6.0,4,False,1.0,76920.0,-103.0,1,1
154,25,5,1,23,6,1:15.965,1:15.639,1:16.944,75965.0,75639.0,76944.0,French Grand Prix,2008,8,8,V8,Heikki Kovalainen,Finnish,McLaren,Circuit de Nevers Magny-Cours,France,4,5.0,10,False,6.0,76944.0,165.5,1,1
155,25,9,2,4,7,1:15.687,1:15.723,1:17.037,75687.0,75723.0,77037.0,French Grand Prix,2008,8,8,V8,Robert Kubica,Polish,BMW Sauber,Circuit de Nevers Magny-Cours,France,5,4.0,5,False,0.0,77037.0,-159.5,1,1
156,25,17,9,10,8,1:16.020,1:15.488,1:17.233,76020.0,75488.0,77233.0,French Grand Prix,2008,8,8,V8,Mark Webber,Australian,Red Bull,Circuit de Nevers Magny-Cours,France,6,3.0,6,False,0.0,77233.0,109.0,1,1
157,25,14,9,9,9,1:15.802,1:15.654,1:17.426,75801.99999999999,75654.0,77426.0,French Grand Prix,2008,8,8,V8,David Coulthard,British,Red Bull,Circuit de Nevers Magny-Cours,France,9,0.0,7,False,-2.0,77426.0,-109.00000000001455,1,1
158,25,10,7,12,10,1:15.727,1:15.558,1:17.596,75727.0,75558.0,77596.0,French Grand Prix,2008,8,8,V8,Timo Glock,German,Toyota,Circuit de Nevers Magny-Cours,France,11,0.0,8,False,-3.0,77596.0,103.0,1,1
159,25,12,4,6,11,1:15.848,1:15.770,,75848.0,75770.0,,French Grand Prix,2008,8,8,V8,Nelson Piquet Jr.,Brazilian,Renault,Circuit de Nevers Magny-Cours,France,7,2.0,9,False,2.0,75770.0,47.0,1,0
160,25,2,2,3,12,1:16.006,1:15.786,,76006.0,75786.0,,French Grand Prix,2008,8,8,V8,Nick Heidfeld,German,BMW Sauber,Circuit de Nevers Magny-Cours,France,13,0.0,11,False,-2.0,75786.0,159.5,1,0
161,25,20,5,15,13,1:15.918,1:15.816,,75918.0,75816.0,,French Grand Prix,2008,8,8,V8,Sebastian Vettel,German,Toro Rosso,Circuit de Nevers Magny-Cours,France,12,0.0,12,False,0.0,75816.0,-77.0,1,0
162,25,7,5,14,14,1:16.072,1:16.045,,76072.0,76045.0,,French Grand Prix,2008,8,8,V8,SÃÂ©bastien Bourdais,French,Toro Rosso,Circuit de Nevers Magny-Cours,France,17,0.0,14,False,-3.0,76045.0,77.0,1,0
163,25,3,3,7,15,1:16.085,1:16.235,,76085.00000000001,76235.0,,French Grand Prix,2008,8,8,V8,Nico Rosberg,German,Williams,Circuit de Nevers Magny-Cours,France,16,0.0,19,False,3.0,76235.0,-78.99999999998545,1,0
164,25,6,3,8,16,1:16.243,,,76243.0,,,French Grand Prix,2008,8,8,V8,Kazuki Nakajima,Japanese,Williams,Circuit de Nevers Magny-Cours,France,15,0.0,15,False,0.0,76243.0,79.0,0,0
165,25,18,11,16,17,1:16.306,,,76306.0,,,French Grand Prix,2008,8,8,V8,Jenson Button,British,Honda,Circuit de Nevers Magny-Cours,France,20,0.0,16,True,-4.0,76306.0,-12.0,0,0
166,25,22,11,17,18,1:16.330,,,76330.0,,,French Grand Prix,2008,8,8,V8,Rubens Barrichello,Brazilian,Honda,Circuit de Nevers Magny-Cours,France,14,0.0,20,False,6.0,76330.0,12.0,0,0
167,25,21,10,21,19,1:16.971,,,76971.0,,,French Grand Prix,2008,8,8,V8,Giancarlo Fisichella,Italian,Force India,Circuit de Nevers Magny-Cours,France,18,0.0,17,False,-1.0,76971.0,-41.0,0,0
168,25,16,10,20,20,1:17.053,,,77053.0,,,French Grand Prix,2008,8,8,V8,Adrian Sutil,German,Force India,Circuit de Nevers Magny-Cours,France,19,0.0,18,False,-1.0,77053.0,41.0,0,0
169,26,5,1,23,1,1:19.957,1:19.597,1:21.049,79957.0,79597.00000000001,81049.0,British Grand Prix,2008,9,9,V8,Heikki Kovalainen,Finnish,McLaren,Silverstone Circuit,Uk,5,4.0,1,False,-4.0,81049.0,-165.5,1,1
170,26,17,9,10,2,1:20.982,1:19.710,1:21.554,80982.0,79710.00000000001,81554.0,British Grand Prix,2008,9,9,V8,Mark Webber,Australian,Red Bull,Silverstone Circuit,Uk,10,0.0,2,False,-8.0,81554.0,-121.0,1,1
171,26,8,6,1,3,1:20.370,1:19.971,1:21.706,80370.0,79971.0,81706.0,British Grand Prix,2008,9,9,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Ferrari,Silverstone Circuit,Uk,4,5.0,3,False,-1.0,81706.0,-153.0,1,1
172,26,1,1,22,4,1:20.288,1:19.537,1:21.835,80288.0,79537.0,81835.00000000001,British Grand Prix,2008,9,9,V8,Lewis Hamilton,British,McLaren,Silverstone Circuit,Uk,1,10.0,4,False,3.0,81835.00000000001,165.5,1,1
173,26,2,2,3,5,1:21.022,1:19.802,1:21.873,81021.99999999999,79801.99999999999,81873.0,British Grand Prix,2008,9,9,V8,Nick Heidfeld,German,BMW Sauber,Silverstone Circuit,Uk,2,8.0,5,False,3.0,81873.0,288.99999999998545,1,1
174,26,4,4,5,6,1:20.998,1:19.992,1:22.029,80998.0,79992.0,82029.0,British Grand Prix,2008,9,9,V8,Fernando Alonso,Spanish,Renault,Silverstone Circuit,Uk,6,3.0,6,False,0.0,82029.0,90.0,1,1
175,26,12,4,6,7,1:20.818,1:20.115,1:22.491,80818.0,80115.0,82491.0,British Grand Prix,2008,9,9,V8,Nelson Piquet Jr.,Brazilian,Renault,Silverstone Circuit,Uk,16,0.0,7,True,-9.0,82491.0,-90.0,1,1
176,26,20,5,15,8,1:20.318,1:20.109,1:23.251,80318.0,80109.00000000001,83251.0,British Grand Prix,2008,9,9,V8,Sebastian Vettel,German,Toro Rosso,Silverstone Circuit,Uk,19,0.0,8,True,-11.0,83251.0,-133.0,1,1
177,26,13,6,2,9,1:20.676,1:20.086,1:23.305,80676.0,80086.0,83305.0,British Grand Prix,2008,9,9,V8,Felipe Massa,Brazilian,Ferrari,Silverstone Circuit,Uk,13,0.0,9,False,-4.0,83305.0,153.0,1,1
178,26,9,2,4,10,1:20.444,1:19.788,,80444.0,79788.0,,British Grand Prix,2008,9,9,V8,Robert Kubica,Polish,BMW Sauber,Silverstone Circuit,Uk,14,0.0,10,True,-4.0,79788.0,-289.0,1,0
179,26,14,9,9,11,1:21.224,1:20.174,,81224.0,80174.0,,British Grand Prix,2008,9,9,V8,David Coulthard,British,Red Bull,Silverstone Circuit,Uk,20,0.0,11,True,-9.0,80174.0,121.0,1,0
180,26,10,7,12,12,1:20.893,1:20.274,,80893.0,80274.0,,British Grand Prix,2008,9,9,V8,Timo Glock,German,Toyota,Silverstone Circuit,Uk,12,0.0,12,False,0.0,80274.0,-126.0,1,0
181,26,7,5,14,13,1:20.584,1:20.531,,80584.0,80531.0,,British Grand Prix,2008,9,9,V8,SÃÂ©bastien Bourdais,French,Toro Rosso,Silverstone Circuit,Uk,11,0.0,13,False,2.0,80531.0,133.0,1,0
182,26,15,7,11,14,1:21.145,1:20.601,,81145.0,80601.0,,British Grand Prix,2008,9,9,V8,Jarno Trulli,Italian,Toyota,Silverstone Circuit,Uk,7,2.0,14,False,7.0,80601.0,126.0,1,0
183,26,6,3,8,15,1:21.407,1:21.112,,81407.0,81112.0,,British Grand Prix,2008,9,9,V8,Kazuki Nakajima,Japanese,Williams,Silverstone Circuit,Uk,8,1.0,15,False,7.0,81112.0,-130.5,1,0
184,26,22,11,17,16,1:21.512,,,81512.0,,,British Grand Prix,2008,9,9,V8,Rubens Barrichello,Brazilian,Honda,Silverstone Circuit,Uk,3,6.0,16,False,13.0,81512.0,-59.5,0,0
185,26,18,11,16,17,1:21.631,,,81631.0,,,British Grand Prix,2008,9,9,V8,Jenson Button,British,Honda,Silverstone Circuit,Uk,15,0.0,17,True,2.0,81631.0,59.5,0,0
186,26,3,3,7,18,1:21.668,,,81668.0,,,British Grand Prix,2008,9,9,V8,Nico Rosberg,German,Williams,Silverstone Circuit,Uk,9,0.0,20,False,11.0,81668.0,130.5,0,0
187,26,16,10,20,19,1:21.786,,,81786.0,,,British Grand Prix,2008,9,9,V8,Adrian Sutil,German,Force India,Silverstone Circuit,Uk,18,0.0,18,True,0.0,81786.0,-49.5,0,0
188,26,21,10,21,20,1:21.885,,,81885.0,,,British Grand Prix,2008,9,9,V8,Giancarlo Fisichella,Italian,Force India,Silverstone Circuit,Uk,17,0.0,19,True,2.0,81885.0,49.5,0,0
189,27,1,1,22,1,1:15.218,1:14.603,1:15.666,75218.0,74603.0,75666.0,German Grand Prix,2008,10,10,V8,Lewis Hamilton,British,McLaren,Hockenheimring,Germany,1,10.0,1,False,0.0,75666.0,-129.0,1,1
190,27,13,6,2,2,1:14.921,1:14.747,1:15.859,74920.99999999999,74747.0,75859.0,German Grand Prix,2008,10,10,V8,Felipe Massa,Brazilian,Ferrari,Hockenheimring,Germany,3,6.0,2,False,-1.0,75859.0,-140.00000000001455,1,1
191,27,5,1,23,3,1:15.476,1:14.855,1:16.143,75476.0,74855.0,76143.0,German Grand Prix,2008,10,10,V8,Heikki Kovalainen,Finnish,McLaren,Hockenheimring,Germany,5,4.0,3,False,-2.0,76143.0,129.0,1,1
192,27,15,7,11,4,1:15.560,1:15.122,1:16.191,75560.0,75122.0,76191.0,German Grand Prix,2008,10,10,V8,Jarno Trulli,Italian,Toyota,Hockenheimring,Germany,9,0.0,4,False,-5.0,76191.0,0.0,1,1
193,27,4,4,5,5,1:15.917,1:14.943,1:16.385,75917.0,74943.0,76385.0,German Grand Prix,2008,10,10,V8,Fernando Alonso,Spanish,Renault,Hockenheimring,Germany,11,0.0,5,False,-6.0,76385.0,-136.0,1,1
194,27,8,6,1,6,1:15.201,1:14.949,1:16.389,75201.0,74949.0,76389.0,German Grand Prix,2008,10,10,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Ferrari,Hockenheimring,Germany,6,3.0,6,False,0.0,76389.0,140.0,1,1
195,27,9,2,4,7,1:15.985,1:15.109,1:16.521,75985.0,75109.0,76521.0,German Grand Prix,2008,10,10,V8,Robert Kubica,Polish,BMW Sauber,Hockenheimring,Germany,7,2.0,7,False,0.0,76521.0,194.5,1,1
196,27,17,9,10,8,1:15.900,1:15.481,1:17.014,75900.0,75481.0,77014.0,German Grand Prix,2008,10,10,V8,Mark Webber,Australian,Red Bull,Hockenheimring,Germany,19,0.0,8,True,-11.0,77014.0,-37.5,1,1
197,27,20,5,15,9,1:15.532,1:15.420,1:17.244,75532.0,75420.0,77244.0,German Grand Prix,2008,10,10,V8,Sebastian Vettel,German,Toro Rosso,Hockenheimring,Germany,8,1.0,9,False,1.0,77244.0,-197.5,1,1
198,27,14,9,9,10,1:15.975,1:15.338,1:17.503,75975.0,75338.0,77503.0,German Grand Prix,2008,10,10,V8,David Coulthard,British,Red Bull,Hockenheimring,Germany,13,0.0,10,False,-3.0,77503.0,37.5,1,1
199,27,10,7,12,11,1:15.560,1:15.508,,75560.0,75508.0,,German Grand Prix,2008,10,10,V8,Timo Glock,German,Toyota,Hockenheimring,Germany,20,0.0,11,True,-9.0,75508.0,0.0,1,0
200,27,2,2,3,12,1:15.596,1:15.581,,75596.0,75581.0,,German Grand Prix,2008,10,10,V8,Nick Heidfeld,German,BMW Sauber,Hockenheimring,Germany,4,5.0,12,False,8.0,75581.0,-194.5,1,0
201,27,3,3,7,13,1:15.863,1:15.633,,75863.0,75633.0,,German Grand Prix,2008,10,10,V8,Nico Rosberg,German,Williams,Hockenheimring,Germany,10,0.0,13,False,3.0,75633.0,-110.0,1,0
202,27,18,11,16,14,1:15.993,1:15.701,,75993.0,75701.0,,German Grand Prix,2008,10,10,V8,Jenson Button,British,Honda,Hockenheimring,Germany,17,0.0,14,False,-3.0,75701.0,-126.5,1,0
203,27,7,5,14,15,1:15.927,1:15.858,,75926.99999999999,75858.0,,German Grand Prix,2008,10,10,V8,SÃÂ©bastien Bourdais,French,Toro Rosso,Hockenheimring,Germany,12,0.0,15,False,3.0,75858.0,197.49999999998545,1,0
204,27,6,3,8,16,1:16.083,,,76083.0,,,German Grand Prix,2008,10,10,V8,Kazuki Nakajima,Japanese,Williams,Hockenheimring,Germany,14,0.0,16,False,2.0,76083.0,110.0,0,0
205,27,12,4,6,17,1:16.189,,,76189.0,,,German Grand Prix,2008,10,10,V8,Nelson Piquet Jr.,Brazilian,Renault,Hockenheimring,Germany,2,8.0,17,False,15.0,76189.0,136.0,0,0
206,27,22,11,17,18,1:16.246,,,76246.0,,,German Grand Prix,2008,10,10,V8,Rubens Barrichello,Brazilian,Honda,Hockenheimring,Germany,18,0.0,18,True,0.0,76246.0,126.5,0,0
207,27,16,10,20,19,1:16.657,,,76657.0,,,German Grand Prix,2008,10,10,V8,Adrian Sutil,German,Force India,Hockenheimring,Germany,15,0.0,19,False,4.0,76657.0,-153.0,0,0
208,27,21,10,21,20,1:16.963,,,76963.0,,,German Grand Prix,2008,10,10,V8,Giancarlo Fisichella,Italian,Force India,Hockenheimring,Germany,16,0.0,20,False,4.0,76963.0,153.0,0,0
209,28,1,1,22,1,1:19.376,1:19.473,1:20.899,79376.0,79473.0,80899.0,Hungarian Grand Prix,2008,11,11,V8,Lewis Hamilton,British,McLaren,Hungaroring,Hungary,5,4.0,1,False,-4.0,80899.0,-284.5,1,1
210,28,5,1,23,2,1:19.945,1:19.480,1:21.140,79945.0,79480.0,81140.0,Hungarian Grand Prix,2008,11,11,V8,Heikki Kovalainen,Finnish,McLaren,Hungaroring,Hungary,1,10.0,2,False,1.0,81140.0,284.5,1,1
211,28,13,6,2,3,1:19.578,1:19.068,1:21.191,79578.0,79068.0,81191.0,Hungarian Grand Prix,2008,11,11,V8,Felipe Massa,Brazilian,Ferrari,Hungaroring,Hungary,17,0.0,3,True,-14.0,81191.0,-214.0,1,1
212,28,9,2,4,4,1:20.053,1:19.776,1:21.281,80053.0,79776.0,81281.0,Hungarian Grand Prix,2008,11,11,V8,Robert Kubica,Polish,BMW Sauber,Hungaroring,Hungary,8,1.0,4,False,-4.0,81281.0,-496.0,1,1
213,28,10,7,12,5,1:19.980,1:19.246,1:21.326,79980.0,79246.0,81326.0,Hungarian Grand Prix,2008,11,11,V8,Timo Glock,German,Toyota,Hungaroring,Hungary,2,8.0,5,False,3.0,81326.0,19.0,1,1
214,28,8,6,1,6,1:20.006,1:19.546,1:21.516,80006.0,79545.99999999999,81515.99999999999,Hungarian Grand Prix,2008,11,11,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Ferrari,Hungaroring,Hungary,3,6.0,6,False,3.0,81515.99999999999,214.0,1,1
215,28,4,4,5,7,1:20.229,1:19.816,1:21.698,80229.0,79816.0,81698.00000000001,Hungarian Grand Prix,2008,11,11,V8,Fernando Alonso,Spanish,Renault,Hungaroring,Hungary,4,5.0,7,False,3.0,81698.00000000001,-177.0,1,1
216,28,17,9,10,8,1:20.073,1:20.046,1:21.732,80073.00000000001,80045.99999999999,81732.0,Hungarian Grand Prix,2008,11,11,V8,Mark Webber,Australian,Red Bull,Hungaroring,Hungary,9,0.0,8,False,-1.0,81732.0,-215.99999999998545,1,1
217,28,15,7,11,9,1:19.942,1:19.486,1:21.767,79942.0,79486.0,81767.0,Hungarian Grand Prix,2008,11,11,V8,Jarno Trulli,Italian,Toyota,Hungaroring,Hungary,7,2.0,9,False,2.0,81767.0,-19.0,1,1
218,28,12,4,6,10,1:20.583,1:20.131,1:22.371,80583.0,80131.0,82371.0,Hungarian Grand Prix,2008,11,11,V8,Nelson Piquet Jr.,Brazilian,Renault,Hungaroring,Hungary,6,3.0,10,False,4.0,82371.0,177.0,1,1
219,28,20,5,15,11,1:20.157,1:20.144,,80157.0,80144.0,,Hungarian Grand Prix,2008,11,11,V8,Sebastian Vettel,German,Toro Rosso,Hungaroring,Hungary,20,0.0,11,True,-9.0,80144.0,-241.5,1,0
220,28,18,11,16,12,1:20.888,1:20.332,,80888.0,80332.0,,Hungarian Grand Prix,2008,11,11,V8,Jenson Button,British,Honda,Hungaroring,Hungary,12,0.0,12,False,0.0,80332.0,-222.0,1,0
221,28,14,9,9,13,1:20.505,1:20.502,,80505.0,80502.0,,Hungarian Grand Prix,2008,11,11,V8,David Coulthard,British,Red Bull,Hungaroring,Hungary,11,0.0,13,False,2.0,80502.0,216.0,1,0
222,28,7,5,14,14,1:20.640,1:20.963,,80640.0,80963.0,,Hungarian Grand Prix,2008,11,11,V8,SÃÂ©bastien Bourdais,French,Toro Rosso,Hungaroring,Hungary,18,0.0,19,False,1.0,80963.0,241.5,1,0
223,28,3,3,7,15,1:20.748,,,80748.0,,,Hungarian Grand Prix,2008,11,11,V8,Nico Rosberg,German,Williams,Hungaroring,Hungary,14,0.0,14,False,0.0,80748.0,-168.5,0,0
